,0
5370,2203.0
5371,2170.0
5372,2112.0
5373,2053.0
5374,1978.0
5375,1920.0
5376,1856.0
5377,1806.0
5378,1785.0
5379,1809.0
5380,1857.0
5381,1925.0
5382,1985.0
5383,2055.0
5384,2111.0
5385,2156.0
5386,2179.0
5387,2174.0
5388,2134.0
5389,2071.0
5390,1994.0
5391,1926.0
5392,1856.0
5393,1794.0
5394,1744.0
5395,1735.0
5396,1763.0
5397,1808.0
5398,1878.0
5399,1932.0
5400,1984.0
5401,2045.0
5402,2103.0
5403,2128.0
5404,2118.0
5405,2080.0
5406,2018.0
5407,1958.0
5408,1901.0
5409,1845.0
5410,1795.0
5411,1773.0
5412,1781.0
5413,1829.0
5414,1888.0
5415,1941.0
5416,2003.0
5417,2065.0
5418,2129.0
5419,2182.0
5420,2190.0
5421,2163.0
5422,2113.0
5423,2047.0
5424,1983.0
5425,1920.0
5426,1859.0
5427,1799.0
5428,1785.0
5429,1808.0
5430,1838.0
5431,1893.0
5432,1946.0
5433,2011.0
5434,2070.0
5435,2125.0
5436,2162.0
5437,2165.0
5438,2133.0
5439,2082.0
5440,2015.0
5441,1958.0
5442,1895.0
5443,1845.0
5444,1808.0
5445,1808.0
5446,1839.0
5447,1884.0
5448,1949.0
5449,2001.0
5450,2063.0
5451,2114.0
5452,2160.0
5453,2182.0
5454,2175.0
5455,2139.0
5456,2085.0
5457,2020.0
5458,1963.0
5459,1904.0
5460,1843.0
5461,1818.0
5462,1819.0
5463,1857.0
5464,1914.0
5465,1969.0
5466,2028.0
5467,2086.0
5468,2135.0
5469,2183.0
5470,2205.0
5471,2199.0
5472,2161.0
5473,2115.0
5474,2064.0
5475,2012.0
5476,1963.0
5477,1920.0
5478,1915.0
5479,1931.0
5480,1979.0
5481,2031.0
5482,2090.0
5483,2144.0
5484,2189.0
5485,2227.0
5486,2247.0
5487,2239.0
5488,2198.0
5489,2148.0
5490,2081.0
5491,2023.0
5492,1969.0
5493,1922.0
5494,1889.0
5495,1899.0
5496,1937.0
5497,1997.0
5498,2075.0
5499,2139.0
5500,2203.0
5501,2261.0
5502,2315.0
5503,2336.0
5504,2335.0
5505,2295.0
5506,2243.0
5507,2181.0
5508,2125.0
5509,2061.0
5510,1988.0
5511,1959.0
5512,1969.0
5513,2000.0
5514,2055.0
5515,2109.0
5516,2160.0
5517,2218.0
5518,2267.0
5519,2311.0
5520,2326.0
5521,2306.0
5522,2270.0
5523,2219.0
5524,2162.0
5525,2100.0
5526,2029.0
5527,1968.0
5528,1942.0
5529,1949.0
5530,1984.0
5531,2032.0
5532,2095.0
5533,2141.0
5534,2189.0
5535,2237.0
5536,2275.0
5537,2275.0
5538,2251.0
5539,2203.0
5540,2150.0
5541,2096.0
5542,2035.0
5543,1976.0
5544,1939.0
5545,1938.0
5546,1968.0
5547,2014.0
5548,2067.0
5549,2119.0
5550,2161.0
5551,2204.0
5552,2233.0
5553,2243.0
5554,2223.0
5555,2178.0
5556,2113.0
5557,2052.0
5558,1981.0
5559,1917.0
5560,1853.0
5561,1809.0
5562,1808.0
5563,1827.0
5564,1865.0
5565,1913.0
5566,1968.0
5567,2008.0
5568,2073.0
5569,2123.0
5570,2130.0
5571,2109.0
5572,2058.0
5573,1983.0
5574,1913.0
5575,1839.0
5576,1759.0
5577,1695.0
5578,1655.0
5579,1664.0
5580,1690.0
5581,1739.0
5582,1807.0
5583,1859.0
5584,1920.0
5585,1974.0
5586,2016.0
5587,2026.0
5588,2009.0
5589,1967.0
5590,1905.0
5591,1835.0
5592,1775.0
5593,1702.0
5594,1648.0
5595,1636.0
5596,1650.0
5597,1694.0
5598,1744.0
5599,1807.0
5600,1853.0
5601,1903.0
5602,1952.0
5603,1970.0
5604,1963.0
5605,1920.0
5606,1863.0
5607,1797.0
5608,1735.0
5609,1671.0
5610,1616.0
5611,1587.0
5612,1591.0
5613,1623.0
5614,1674.0
5615,1735.0
5616,1799.0
5617,1857.0
5618,1918.0
5619,1965.0
5620,1982.0
5621,1966.0
5622,1920.0
5623,1872.0
5624,1820.0
5625,1763.0
5626,1695.0
5627,1646.0
5628,1610.0
5629,1623.0
5630,1653.0
5631,1701.0
5632,1753.0
5633,1798.0
5634,1851.0
5635,1905.0
5636,1947.0
5637,1955.0
5638,1936.0
5639,1901.0
5640,1855.0
5641,1808.0
5642,1761.0
5643,1711.0
5644,1680.0
5645,1677.0
5646,1707.0
5647,1763.0
5648,1818.0
5649,1877.0
5650,1934.0
5651,1982.0
5652,2022.0
5653,2032.0
5654,2016.0
5655,1971.0
5656,1920.0
5657,1865.0
5658,1803.0
5659,1744.0
5660,1686.0
5661,1663.0
5662,1667.0
5663,1710.0
5664,1769.0
5665,1833.0
5666,1881.0
5667,1931.0
5668,1977.0
5669,2030.0
5670,2041.0
5671,2029.0
5672,1985.0
5673,1926.0
5674,1869.0
5675,1809.0
5676,1749.0
5677,1694.0
5678,1674.0
5679,1680.0
